Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,EXP,Age,Experience,Designations,Cognitive Test Scores
240000,2013-08-01,,desktop support technician,Noida,m,1990-07-02,72.0,cbse,2009,55.0,cbse,2,UG,other,61.0,0,North_Zone.,2013,63.42857142857143,69.81132075471699,42.77777777777778,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.4463,-0.1206,-1.0659,-0.1076,-0.0943,,NaT,,others,58.67255665368873
180000,2011-08-01,,android developer,Gurgaon,f,1990-06-15,79.4,cbse,2007,83.2,cbse,2,UG,CS,83.54,0,North_Zone.,2011,60.0,71.06918238993711,67.22222222222223,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.1988,-0.0552,1.2923,,NaT,,developer,66.09713487071978
100000,2012-07-01,,quality engineer,Greater Noida,m,1992-03-31,58.0,state,2008,52.0,state,2,UG,other,55.0,0,North_Zone.,2012,42.285714285714285,38.36477987421384,41.111111111111114,0.654107474545933,125,500,-1,420,-1,-1,-1,-0.880999999999999,-2.0733,-2.4485,0.6498,-2.1833,,NaT,,engineer,40.58720175701308
325000,2014-07-01,2015-01-12,systems engineer,HYDERABAD,m,1992-12-06,90.0,state,2010,95.0,state,2,UG,EC,76.5,1,South_Zone.,2014,84.0,57.23270440251572,47.77777777777778,0.338786347219528,-1,292,-1,-1,-1,388,-1,-2.457,-0.7866,-2.4491,-1.1218,0.4805,195 days,8072 days,0.5,engineer,63.00349406009783
150000,2012-05-01,,mobile application developer,NOIDA,f,1990-07-03,74.6,cbse,2008,74.6,cbse,2,UG,CS,66.0,0,North_Zone.,2012,52.0,43.39622641509434,57.22222222222222,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.0464,0.6568,0.0914,1.82493,-0.2875,,NaT,,developer,50.872816212438856
500000,2010-12-01,2015-01-12,senior software engineer,Jaipur,m,1988-12-20,86.17,state,2006,78.6,cbse,1,UG,CS,73.34,1,Other_Zone,2010,57.714285714285715,62.264150943396224,77.22222222222223,0.987207085890868,645,-1,-1,-1,-1,-1,-1,-1.4992,0.5008,0.2366,0.6498,0.6603,1503 days,9519 days,4.1,others,65.73355295996807
300000,2013-07-01,,network engineer,hyderabad,m,1991-11-05,81.0,cbse,2009,90.0,state,2,UG,EC,78.0,1,South_Zone.,2013,77.14285714285714,76.1006289308176,85.0,0.985461394326131,495,500,-1,-1,-1,-1,-1,0.7027,-0.1206,0.6248,0.3995,-0.4776,,NaT,,engineer,79.41449535789158
345000,2015-02-01,2015-01-12,system engineer,Kolkata,m,1992-05-22,72.12,state,2009,78.0,state,2,UG,EC,75.0,0,Other_Zone,2014,48.0,55.9748427672956,82.22222222222223,0.0531603052826837,415,196,-1,-1,-1,-1,-1,-1.8825,0.0459,-0.1437,0.0192,-0.2859,-20 days,8270 days,-0.1,engineer,62.065688329839276
125000,2012-03-01,,software developer,Chennai,m,1987-08-12,71.4,state,2007,81.75,state,2,UG,CS,70.0,1,South_Zone.,2010,39.42857142857143,59.74842767295598,25.0,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.8192,1.2808,1.2525,-0.1727,0.8183,,NaT,,developer,41.39233303384247
100000,2013-08-01,,trainee software engineer,Pune,m,1989-03-04,65.26,cbse,2007,66.2,cbse,2,UG,CS,70.59,0,Other_Zone,2012,45.142857142857146,56.60377358490566,50.55555555555556,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.2828,0.8518,0.2729,0.7673,-0.6035,,NaT,,engineer,50.76739542777279
100000,2015-02-01,,software engineer,Bangalore ,m,1991-02-14,58.6,cbse,2009,61.0,state,2,UG,CS,60.0,1,South_Zone.,2014,56.0,61.0062893081761,39.44444444444444,0.23780283983757,335,-1,315,-1,-1,-1,-1,0.99,0.3789,-1.527,-0.7415,0.8637,,NaT,,engineer,52.15024458420685
205000,2012-11-01,2015-01-12,software test engineer,Hyderabad,m,1990-06-01,84.0,state,2007,87.7,cbse,2,UG,CS,61.0,0,South_Zone.,2011,69.14285714285714,48.42767295597484,43.888888888888886,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-0.159,-0.2871,-0.2974,-0.8682,-0.4776,802 days,8991 days,2.2,engineer,53.81980632924029
440000,2013-01-01,2015-01-12,software developer,Chennai,m,1990-10-01,78.2,cbse,2008,67.0,state,2,UG,CS,64.27,1,South_Zone.,2012,58.857142857142854,69.81132075471699,56.111111111111114,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.6924,0.3448,0.3817,0.00352999999999999,-0.9194,741 days,8869 days,2.0,developer,61.59319157432365
375000,2014-02-01,,programmer analyst,Chennai,f,1989-05-07,83.0,state,2006,69.9,cbse,2,PG,CS,76.0,0,South_Zone.,2012,37.142857142857146,52.20125786163522,28.333333333333332,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1855,-0.5913,0.5269,0.62043,-0.6035,,NaT,,analyst,39.22581611260856
120000,2011-05-01,,software engineer,chennai,m,1988-05-21,79.8,state,2006,74.5,cbse,2,UG,CS,74.3,0,South_Zone.,2010,29.142857142857142,45.911949685534594,35.0,0.0422231310972419,225,-1,-1,-1,-1,-1,-1,-0.2628,-1.2153,-0.344,1.1199,-1.5513,,NaT,,engineer,36.68493560946391
305000,2014-12-01,2015-01-12,software engineer,Bangalore,f,1991-10-28,83.33,state,2010,75.6,state,2,UG,CS,76.0,1,South_Zone.,2014,65.14285714285714,84.27672955974843,73.88888888888889,0.622642915849938,485,-1,407,-1,-1,-1,-1,1.4208,0.7119,0.3174,-1.7556,-0.6692,42 days,8477 days,0.1,engineer,74.43615853049816
170000,2014-09-01,,android developer,Noida,m,1989-02-25,52.0,cbse,2008,55.6,state,2,UG,CS,62.0,0,North_Zone.,2012,55.42857142857143,62.264150943396224,49.44444444444444,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-1.3447,-2.7754,-1.7954,-0.349,-3.4471,,NaT,,developer,55.71238893880403
350000,2011-06-01,2015-01-12,software developer,Bhopal,m,1990-03-31,74.6,state,2007,81.6,state,2,UG,CS,67.8,0,Other_Zone,2011,50.285714285714285,53.459119496855344,46.111111111111114,0.356536487724475,465,-1,346,-1,-1,-1,-1,-0.159,0.2124,-1.0659,-0.4879,0.2889,1321 days,9053 days,3.6,developer,49.951981631226914
220000,2014-06-01,2015-01-12,software developer,Hyderabad,m,1992-05-18,86.0,state,2009,94.4,state,2,UG,EC,73.75,1,South_Zone.,2013,57.142857142857146,51.57232704402516,50.55555555555556,0.376059586651545,345,300,-1,-1,-1,-1,-1,-0.4463,-0.9531,-1.0659,-0.7415,-0.2859,225 days,8274 days,0.6,developer,53.09024658081262
240000,2014-02-01,2015-01-12,software engineer,-1,m,1990-09-14,72.5,state,2009,85.9,state,2,UG,EC,72.24,0,South_Zone.,2013,45.142857142857146,52.83018867924528,59.44444444444444,-1.0,535,-1,376,-1,-1,-1,-1,0.7027,1.0449,0.1637,-0.6147,0.2889,345 days,8886 days,0.9,engineer,52.47249675551563
335000,2015-01-01,,engineer,Gurgaon,m,1992-08-23,89.0,icse,2010,65.2,cbse,2,UG,CS,88.0,0,North_Zone.,2015,65.14285714285714,72.95597484276729,48.888888888888886,0.356536487724475,495,-1,346,-1,-1,-1,-1,0.5591,0.7119,-0.2974,-0.4879,1.4386,,NaT,,engineer,62.32924029150444
155000,2013-11-01,,php developer,Chennai,m,1992-05-20,85.0,state,2009,84.8,state,2,UG,CS,75.9,0,South_Zone.,2013,59.42857142857143,57.861635220125784,46.111111111111114,0.377551419424541,375,-1,-1,-1,-1,-1,-1,1.4208,0.3789,0.7785,0.9066,0.6721,,NaT,,developer,54.46710591993611
300000,2013-12-01,,java software engineer,Hyderabad,m,1992-06-01,87.5,state,2009,89.9,state,2,UG,CS,73.21,0,South_Zone.,2013,57.142857142857146,52.20125786163522,53.888888888888886,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.1282,0.8784,0.6248,-0.3612,-0.6692,,NaT,,engineer,54.411001297793746
365000,2013-12-01,,system engineer,Gurgaon,m,1990-10-01,92.6,cbse,2008,83.8,cbse,1,UG,CS,84.6,0,Other_Zone,2013,74.28571428571429,68.55345911949685,73.88888888888889,0.978799292641428,585,-1,561,-1,-1,-1,-1,1.1336,1.0449,1.3933,-0.4879,0.2889,,NaT,,engineer,72.24268743136668
240000,2014-12-01,,software engineer,Bangalore,m,1991-12-05,89.0,state,2009,80.0,state,2,UG,EC,64.8,0,South_Zone.,2013,62.285714285714285,67.29559748427673,53.888888888888886,0.376059586651545,285,300,-1,-1,-1,-1,-1,-0.159,-0.6201,0.3174,0.7798,-1.8189,,NaT,,engineer,61.15673355295996
450000,2013-08-01,,associate qa,Bangalore,f,1992-03-08,87.0,cbse,2009,80.0,cbse,2,UG,EC,73.0,1,South_Zone.,2013,75.42857142857143,81.13207547169812,77.22222222222223,0.824666400671332,335,400,-1,-1,-1,286,-1,1.4208,0.7119,0.3174,-0.2344,0.0973,,NaT,,associate,77.9276230408306
500000,2013-01-01,,qa analyst,-1,f,1990-01-19,94.0,state,2008,88.0,cbse,1,UG,CS,71.4,0,North_Zone.,2012,86.28571428571429,68.55345911949685,65.0,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.4173,0.6568,-0.1988,1.2374,-0.4455,,NaT,,analyst,73.2797244684037
420000,2013-09-01,,system engineer,Pune,m,1991-08-12,92.2,state,2009,82.2,cbse,2,UG,CS,67.58,0,Other_Zone,2013,57.142857142857146,81.13207547169812,72.22222222222223,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-2.4266,0.6568,0.0914,1.4724,-0.8799,,NaT,,engineer,70.16571827892584
200000,2014-11-01,,test engineer,Noida,m,1992-06-04,85.0,cbse,2010,65.0,cbse,2,UG,EC,72.12,0,North_Zone.,2014,60.0,57.23270440251572,38.333333333333336,0.493596387301038,-1,324,376,-1,-1,-1,-1,0.7027,0.5454,-0.2974,0.2727,1.247,,NaT,,engineer,51.85534591194969
105000,2014-01-01,,software developer,Gurgaon,f,1993-05-17,83.56,state,2010,65.56,state,2,UG,CS,83.22,0,North_Zone.,2014,47.42857142857143,59.74842767295598,36.666666666666664,0.842248322257836,445,-1,469,-1,-1,-1,-1,-1.0208,-1.6191,-0.7585,0.3995,0.4805,,NaT,,developer,47.947888589398026
200000,2014-11-01,,data analyst,Bangalore,m,1991-08-05,81.4,cbse,2010,74.4,cbse,2,UG,EC,84.0,1,South_Zone.,2014,64.0,71.06918238993711,50.55555555555556,0.965327157739783,405,-1,-1,-1,-1,-1,-1,-0.4463,0.3789,0.7785,0.2727,-0.6692,,NaT,,analyst,61.87491264849755
360000,2013-08-01,2015-01-12,software engineer,Noida,m,1991-02-08,82.4,cbse,2008,82.2,cbse,2,UG,CS,76.6,0,North_Zone.,2012,58.857142857142854,61.0062893081761,65.0,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.2009,-0.4353,0.2366,-0.7603,-0.6035,529 days,8739 days,1.4,engineer,61.62114405510632
200000,2014-07-01,,technical support engineer,Bangalore,m,1992-10-09,73.0,cbse,2009,62.12,cbse,2,UG,CS,53.0,1,South_Zone.,2014,57.142857142857146,57.861635220125784,56.666666666666664,0.622642915849938,-1,-1,407,-1,-1,-1,-1,-2.1698,-0.1206,-0.2974,-0.1076,0.0973,,NaT,,engineer,57.22371967654987
400000,2011-06-01,,project engineer,Bangalore,m,1988-09-20,64.0,state,2005,75.0,state,2,UG,CS,70.0,0,North_Zone.,2010,73.71428571428571,55.9748427672956,49.44444444444444,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-2.1175,0.6568,0.9623,-0.8778,0.8183,,NaT,,engineer,59.711190975341914
470000,2011-07-01,,software engineer,Chennai,m,1988-11-03,80.2,cbse,2006,73.0,cbse,2,UG,EC,73.0,0,North_Zone.,2011,71.42857142857143,77.35849056603773,63.888888888888886,0.538386892985096,575,333,-1,-1,-1,446,-1,0.8192,1.7488,1.2525,-0.0552,0.6603,,NaT,,engineer,70.89198362783269
400000,2012-09-01,2015-01-12,software test engineer,Bangalore,m,1986-10-23,58.6,cbse,2007,57.8,cbse,2,UG,CS,55.0,1,South_Zone.,2013,69.14285714285714,66.66666666666667,68.88888888888889,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.1282,0.7119,1.3933,-0.995,-0.4776,863 days,10308 days,2.4,engineer,68.23280423280424
210000,2014-07-01,2015-01-12,java software engineer,Bangalore,m,1991-12-08,89.76,state,2009,84.17,state,2,UG,CS,68.01,1,South_Zone.,2013,63.42857142857143,66.0377358490566,47.22222222222222,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.1336,1.0449,-0.4511,-0.2344,0.6721,195 days,8436 days,0.5,engineer,58.89617649995008
240000,2013-05-01,,technical support engineer,Bangalore,m,1990-02-05,77.0,cbse,2008,66.0,cbse,2,UG,CS,64.25,1,South_Zone.,2013,88.0,71.06918238993711,47.77777777777778,0.744758354008939,555,-1,438,-1,-1,-1,-1,-1.0208,-0.2871,0.1637,-0.3612,1.0554,,NaT,,engineer,68.94898672257163
180000,2011-07-01,,software engineer,New Delhi,m,1990-10-03,83.0,state,2006,67.0,state,2,UG,CS,58.0,0,North_Zone.,2011,50.857142857142854,55.9748427672956,55.0,0.484590699882873,404,-1,-1,-1,-1,-1,-1,-0.5719,0.9688,0.5269,0.0623,-0.1295,,NaT,,engineer,53.943995208146156
235000,2013-09-01,,sales executive,Noida,m,1992-03-15,50.5,state,2009,55.0,state,2,UG,CS,64.5,0,North_Zone.,2013,54.285714285714285,54.716981132075475,48.888888888888886,0.622642915849938,295,-1,407,-1,-1,-1,-1,0.7027,0.0459,0.3174,0.2727,0.2889,,NaT,,executive,52.63052810222621
180000,2012-10-01,,.net developer,kolkata,m,1986-05-16,51.0,state,2003,51.0,cbse,2,PG,CS,74.0,1,South_Zone.,2011,42.857142857142854,50.943396226415096,43.888888888888886,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.2009,-1.2153,-0.7794,-0.5253,-0.2875,,NaT,,developer,45.89647599081562
400000,2012-06-01,,project engineer,Jeddah Saudi Arabia,m,1988-02-29,82.27,state,2006,80.58,state,2,UG,EC,61.0,1,South_Zone.,2010,56.57142857142857,58.490566037735846,63.888888888888886,0.124502074009537,275,233,-1,180,-1,-1,-1,-0.4173,-0.7473,-0.0537,0.2973,0.0284,,NaT,,engineer,59.650294499351105
300000,2015-03-01,,java software engineer,Mumbai,m,1991-07-02,80.0,cbse,2008,60.0,cbse,2,UG,CS,61.0,0,North_Zone.,2013,60.57142857142857,53.459119496855344,41.111111111111114,0.486747008438193,345,-1,376,-1,-1,-1,-1,-0.3027,-0.7866,0.4711,0.1459,-1.4356,,NaT,,engineer,51.71388639313167
500000,2011-11-01,2015-01-12,senior quality engineer,Bangalore,m,1987-12-25,67.36,state,2008,74.96,state,2,UG,CS,72.6,1,South_Zone.,2011,40.57142857142857,39.62264150943396,49.44444444444444,0.793580614548506,495,333,-1,-1,-1,-1,-1,0.51,0.6568,1.1074,0.4148,0.8183,1168 days,9880 days,3.2,others,43.21283817510232
620000,2011-01-01,2015-01-12,senior software engineer,Chennai,m,1989-06-14,87.16,state,2006,86.9,state,2,UG,CS,78.53,0,South_Zone.,2010,61.142857142857146,61.0062893081761,61.666666666666664,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.7264,-1.5273,-0.4891,0.4148,-1.2354,1472 days,9343 days,4.0,others,61.27193770589997
250000,2013-07-01,,quality assurance engineer,Ghaziabad,f,1993-06-05,78.0,state,2008,71.0,state,2,UG,other,73.5,0,North_Zone.,2013,38.285714285714285,65.40880503144655,47.77777777777778,0.535862819499896,-1,-1,-1,393,-1,-1,-1,0.8463,0.2124,-0.6048,-0.8682,0.2889,,NaT,,engineer,50.49076569831286
465000,2011-06-01,2015-01-12,technical lead,Pune,m,1989-08-16,75.83,state,2006,68.83,state,2,UG,CS,55.6,1,Other_Zone,2010,60.0,72.32704402515724,72.77777777777777,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-2.8903,1.2808,0.8171,-0.8778,0.3444,1321 days,9280 days,3.6,others,68.36827393431167
325000,2014-03-01,,software engineer,Chennai,f,1992-03-22,83.0,state,2009,85.0,state,2,UG,EC,70.0,1,South_Zone.,2013,61.142857142857146,51.57232704402516,41.111111111111114,0.338786347219528,375,292,-1,-1,313,-1,-1,-2.8879,-3.9501,-2.7565,-1.2486,-5.6512,,NaT,,engineer,51.2754317659978
120000,2015-03-01,2015-01-12,php developer,Kolkata,m,1991-04-17,78.44,state,2009,70.14,state,2,UG,CS,76.0,1,Other_Zone,2013,56.0,65.40880503144655,47.77777777777778,0.744758354008939,475,-1,438,-1,-1,-1,-1,0.8463,-0.2871,0.9322,0.5262,0.6721,-48 days,8671 days,-0.1,developer,56.395527603074775
100000,2012-07-01,,desktop support technician,KOLKATA,m,1989-11-12,65.0,state,2007,62.0,state,2,UG,EC,60.0,0,Other_Zone,2012,44.0,64.15094339622641,32.77777777777778,0.436962648056859,335,-1,-1,-1,-1,324,-1,0.8463,0.8784,-0.6048,-0.7415,1.247,,NaT,,others,46.97624039133473
350000,2014-06-01,2015-01-12,software engineer,Hyderabad,m,1992-09-24,73.6,state,2009,72.0,state,2,UG,CS,85.8,0,Other_Zone,2014,57.142857142857146,71.06918238993711,52.77777777777778,0.622642915849938,665,-1,407,-1,-1,-1,-1,-0.0154,1.0449,1.7007,-0.4879,0.4805,225 days,8145 days,0.6,engineer,60.32993910352402
240000,2015-01-01,,product development engineer,Chennai,m,1992-05-01,94.4,state,2010,86.0,state,2,UG,other,77.23500000000001,0,South_Zone.,2014,61.142857142857146,79.24528301886792,60.55555555555556,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.4155,-0.6201,0.01,-0.6147,-0.4776,,NaT,,engineer,66.98123190576021
300000,2014-07-01,2015-01-12,data analyst,Bangalore,m,1990-09-10,70.0,cbse,2007,65.0,cbse,2,UG,EC,68.0,0,Other_Zone,2013,64.0,69.81132075471699,72.77777777777777,-1.0,415,-1,-1,-1,-1,-1,-1,-0.4463,1.3779,0.3174,-0.6147,-0.0943,195 days,8890 days,0.5,analyst,68.86303284416492
180000,2015-01-01,,corporate recruiter,Noida,m,1992-07-30,77.5,cbse,2010,83.2,cbse,2,UG,EC,78.39,0,North_Zone.,2014,50.285714285714285,52.20125786163522,42.77777777777778,0.112139438207403,-1,228,-1,-1,-1,206,-1,-1.308,-1.6191,0.01,-0.1076,-2.0105,,NaT,,others,48.421583308375766
335000,2013-12-01,2015-01-12,software engineer,Mumbai,m,1992-05-03,78.0,state,2009,83.0,state,2,UG,EC,64.86,0,Other_Zone,2013,34.285714285714285,59.119496855345915,63.888888888888886,0.229481754911755,-1,266,-1,-1,-1,393,-1,0.0464,-0.2793,-0.4891,0.7673,-0.0506,407 days,8289 days,1.1,engineer,52.431366676649695
360000,2014-02-01,2015-01-12,project management officer, Delhi,m,1989-01-14,54.0,cbse,2009,49.0,state,2,UG,CS,62.0,0,North_Zone.,2013,58.285714285714285,49.056603773584904,29.444444444444443,0.21678548596901,325,-1,-1,-1,-1,-1,-1,-1.1128,-0.5913,-1.2148,2.7356,0.3444,345 days,9494 days,0.9,others,45.59558750124788
260000,2012-08-01,,technical support engineer,Noida,m,1989-01-06,72.2,cbse,2007,77.4,cbse,2,UG,CS,73.26,0,North_Zone.,2012,62.285714285714285,67.29559748427673,58.333333333333336,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.3555,0.5008,-0.9245,-0.2902,1.0158,,NaT,,engineer,62.63821503444145
240000,2014-05-01,,software engineer,mohali,f,1993-10-05,82.0,cbse,2010,74.0,cbse,2,UG,CS,80.7,0,North_Zone.,2014,69.14285714285714,55.9748427672956,56.666666666666664,0.744758354008939,395,-1,438,-1,-1,-1,-1,-0.3027,0.2124,-1.9881,0.7798,-0.6692,,NaT,,engineer,60.5947888589398
200000,2013-08-01,2015-01-12,network administrator,Noida,m,1993-02-11,73.6,state,2009,77.8,state,2,UG,EC,78.84,0,North_Zone.,2013,61.142857142857146,74.84276729559748,73.88888888888889,0.661834475840071,395,-1,-1,-1,446,-1,-1,0.4155,0.7119,0.01,-0.2344,0.0973,529 days,8005 days,1.4,others,69.9581711091145
250000,2013-07-01,,sql developer,Hyderabad,f,1988-02-25,66.5,state,2005,64.0,cbse,2,UG,EC,59.0,0,South_Zone.,2009,38.285714285714285,34.59119496855346,50.55555555555556,0.376059586651545,235,300,-1,-1,-1,-1,-1,0.0464,-0.4353,-0.1988,0.0623,0.3444,,NaT,,developer,41.14415493660777
75000,2014-01-01,,application engineer,Trichy,m,1992-01-08,76.5,state,2009,84.0,state,2,UG,other,87.2,0,South_Zone.,2013,43.42857142857143,55.34591194968554,42.77777777777778,0.414337426422751,-1,-1,-1,366,-1,-1,-1,-0.3027,-0.2871,0.01,0.0192,-0.6692,,NaT,,engineer,47.184087052011584
180000,2013-08-01,,software developer,Bhopal,m,1988-12-22,67.2,cbse,2007,58.6,cbse,2,UG,CS,66.6,0,Other_Zone,2012,72.0,71.06918238993711,68.88888888888889,0.842248322257836,465,-1,469,-1,-1,-1,-1,-0.159,0.5454,0.3174,0.1459,-0.2859,,NaT,,developer,70.65269042627533
380000,2012-05-01,2015-01-12,programmer analyst,Bangalore,f,1989-11-14,69.4,cbse,2007,69.8,cbse,2,UG,CS,77.3,0,North_Zone.,2011,55.42857142857143,49.685534591194966,51.666666666666664,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.0464,-0.4353,-1.5051,0.0623,0.1864,986 days,9190 days,2.7,analyst,52.26025756214435
415000,2014-06-01,2015-01-12,assistant manager,PATNA,m,1993-01-20,74.8,state,2009,75.6,state,1,UG,other,78.6,0,Other_Zone,2014,51.42857142857143,55.34591194968554,81.66666666666667,0.975246586805663,345,-1,-1,-1,-1,-1,516,-1.308,0.3789,-1.6807,-1.2486,-0.4776,225 days,8027 days,0.6,manager,62.81371668164121
210000,2014-08-01,2015-01-12,assistant manager,SHAHDOL,m,1992-07-10,91.2,state,2010,77.8,cbse,2,UG,CS,77.8,0,Other_Zone,2014,61.142857142857146,67.9245283018868,63.333333333333336,0.911395278391328,395,-1,500,-1,-1,-1,-1,1.2772,0.2124,0.6248,-1.3753,0.4805,164 days,8221 days,0.4,manager,64.13357292602576
265000,2010-10-01,,project engineer,Chennai,m,1988-11-14,91.9,state,2006,86.9,state,2,UG,other,86.26,1,South_Zone.,2010,64.57142857142857,81.13207547169812,67.22222222222223,0.654107474545933,415,-1,-1,420,-1,-1,-1,1.1283,0.6568,1.1074,-1.1128,0.5024,,NaT,,engineer,70.97524208844963
325000,2014-09-01,2015-01-12,test engineer,Chennai,m,1992-05-22,72.4,icse,2010,72.8,icse,2,UG,EC,71.77,1,South_Zone.,2014,53.142857142857146,47.16981132075472,56.666666666666664,0.207392169717661,395,260,-1,-1,-1,-1,-1,0.2718,0.8784,0.7785,-0.2344,0.0973,133 days,8270 days,0.4,engineer,52.32644504342617
120000,2014-12-01,2015-01-12,android developer,Kochi/Cochin,m,1992-10-03,80.0,state,2010,84.0,state,2,UG,EC,69.42,0,South_Zone.,2014,64.0,72.95597484276729,66.11111111111111,-1.0,445,-1,-1,-1,-1,-1,-1,0.2718,-1.2861,-1.527,-1.2486,-0.8608,42 days,8136 days,0.1,developer,67.6890286512928
400000,2012-09-01,,senior engineer,Thiruvananthapuram,m,1990-04-30,91.0,state,2008,91.0,state,2,UG,other,79.0,0,South_Zone.,2012,47.42857142857143,62.264150943396224,51.55555555555556,0.840840968763718,-1,-1,-1,473,-1,-1,-1,-0.4173,0.5008,-0.0537,0.29733,-0.5245,,NaT,,others,53.74942597584107
330000,2014-04-01,,associate software engineer,Hyderabad,m,1992-07-08,68.3,state,2009,86.0,state,2,UG,CS,75.6,0,South_Zone.,2013,57.142857142857146,63.522012578616355,65.0,0.622642915849938,415,-1,407,-1,-1,-1,-1,0.8463,0.0459,0.7785,0.653,1.4386,,NaT,,engineer,61.888289907157834
625000,2011-01-01,2015-01-12,programmer,Chennai,m,1988-11-11,65.0,cbse,2006,75.0,state,2,UG,EC,65.0,1,South_Zone.,2010,53.142857142857146,47.16981132075472,65.0,0.985461394326131,485,500,-1,-1,-1,-1,-1,1.1283,0.1888,-0.7794,0.6498,-1.0774,1472 days,9558 days,4.0,others,55.104222821203955
425000,2013-03-01,,senior software engineer,"Chennai, Bangalore",f,1989-07-30,92.64,state,2008,82.33,state,2,UG,CS,86.6,0,South_Zone.,2012,54.285714285714285,61.0062893081761,66.11111111111111,0.884122511593735,535,-1,-1,-1,-1,-1,-1,1.0896,1.4368,0.0914,-0.4371,-0.1295,,NaT,,others,60.46770490166716
330000,2014-08-01,2015-01-12,programmer analyst,Pune,m,1992-06-06,93.38,state,2010,79.83,state,2,UG,CS,72.3,0,Other_Zone,2014,57.142857142857146,73.58490566037736,63.888888888888886,0.911395278391328,495,-1,500,-1,-1,-1,-1,1.4208,0.8784,1.0859,0.5262,0.4805,164 days,8255 days,0.4,analyst,64.87221723070779
350000,2015-03-01,2015-01-12,software engineer,Gurgaon,m,1992-12-04,58.17,state,2009,69.54,state,2,UG,CS,71.3,1,Other_Zone,2014,48.0,65.40880503144655,47.77777777777778,0.356536487724475,315,-1,346,-1,-1,-1,-1,-0.4463,-0.6201,0.3174,0.9066,-0.8608,-48 days,8074 days,-0.1,engineer,53.728860936408104
350000,2014-07-01,2015-01-12,software engineer,Pune,m,1990-10-31,83.46,state,2008,61.83,state,2,UG,CS,73.0,0,Other_Zone,2014,49.142857142857146,54.716981132075475,50.0,0.953899775079926,535,-1,530,-1,-1,-1,-1,0.7027,0.3789,0.3174,-1.1218,0.4805,195 days,8839 days,0.5,engineer,51.286612758310866
325000,2014-08-01,2015-01-12,quality assurance test engineer,Pune,m,1993-08-26,79.8,cbse,2010,85.2,cbse,2,UG,other,72.63,1,Other_Zone,2014,70.28571428571429,69.81132075471699,38.333333333333336,0.423951396376433,435,-1,-1,-1,388,-1,-1,-0.4463,-0.6201,-0.9122,-0.2344,-1.8189,164 days,7809 days,0.4,engineer,59.47678945792154
340000,2014-03-01,,quality engineer,Hyderabad,f,1992-06-10,76.0,state,2009,79.0,state,2,UG,CS,73.0,1,South_Zone.,2013,61.142857142857146,57.861635220125784,49.44444444444444,0.123016731640823,285,-1,-1,-1,-1,-1,-1,0.99,-0.1206,0.4711,0.5262,-0.6692,,NaT,,engineer,56.14964560247579
410000,2013-02-01,2015-01-12,application developer,Pune,m,1991-03-05,83.33,state,2008,72.33,state,2,UG,EC,60.0,0,Other_Zone,2012,63.42857142857143,64.15094339622641,49.44444444444444,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.8772,1.5444,1.2396,-1.1218,1.0554,710 days,8714 days,1.9,developer,59.00798642308076
600000,2012-12-01,2015-01-12,business analyst,Hyderabad,m,1991-02-28,69.8,cbse,2008,82.4,state,2,UG,CS,65.93,1,South_Zone.,2012,55.42857142857143,66.0377358490566,65.0,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.1623,0.3448,-0.4891,-0.4371,-0.7615,772 days,8719 days,2.1,analyst,62.15543575920935
